entry_time,exit_time,type,entry_price,exit_price,ret,capital,reason
2026-08-31 14:30:00,2026-09-01 09:30:00,LONG,111.64,103.515,-0.07477857398781798,83165.00206649401,SL (-2.0%)
2026-09-01 09:45:00,2026-09-01 10:45:00,SHORT,103.59,105.87,-0.024009846510280923,81168.22313185029,SL (-2.0%)
2026-09-01 14:30:00,2026-09-02 09:30:00,LONG,103.11,104.92,0.015554068470565436,82430.71923207723,Trailing SL
2026-09-02 09:45:00,2026-09-02 10:15:00,LONG,102.65,106.68,0.037259620068192896,85502.05651261231,TP (+3.5%)
2026-09-02 15:15:00,2026-09-03 09:30:00,LONG,106.26,101.295,-0.048725014116318494,81335.96760206102,SL (-2.0%)
2026-09-03 10:00:00,2026-09-03 10:45:00,SHORT,99.955,103.88,-0.041267670451703244,77979.42169518875,SL (-2.0%)
2026-09-03 15:45:00,2026-09-04 09:30:00,LONG,106.82,114.72,0.07195618797977912,83590.52362124223,TP (+3.5%)
2026-09-04 14:30:00,2026-09-08 09:30:00,SHORT,116.34,121.75,-0.04850163314423239,79536.24671023045,SL (-2.0%)
2026-09-08 15:30:00,2026-09-09 09:45:00,SHORT,123.26,127.27010345458984,-0.03453369669470906,76789.5660901038,SL (-2.0%)
2026-09-09 15:45:00,2026-09-10 09:30:00,SHORT,125.90499877929688,115.69999694824219,0.07905319034189723,82860.02627449647,TP (+3.5%)
2026-09-10 09:45:00,2026-09-10 10:15:00,SHORT,113.87000274658203,117.08999633789062,-0.030277803755521963,80351.20665977988,SL (-2.0%)
2026-09-10 15:00:00,2026-09-11 09:30:00,LONG,116.41999816894531,121.96499633789062,0.04562925834184065,84017.57262653761,TP (+3.5%)
2026-09-11 15:15:00,2026-09-14 09:30:00,LONG,121.76000213623047,102.22000122070312,-0.1624796367666381,70366.42794416315,SL (-2.0%)
2026-09-14 10:00:00,2026-09-14 11:00:00,SHORT,104.37120056152344,100.44940185546875,0.03557548715503099,72869.74789763613,TP (+3.5%)
2026-09-14 14:15:00,2026-09-14 15:45:00,LONG,104.08899688720703,101.13500213623047,-0.030379510220254806,70656.0006466325,SL (-2.0%)
2026-09-15 09:30:00,2026-09-15 11:00:00,LONG,104.37999725341797,102.41000366210938,-0.020873286483479817,69181.17770335841,TimeStop (90m)
